open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2018-09-22 09:00:00,235.50000000,238.50000000,234.22000000,237.76000000,16550.49126000,1537610399999,3915828.36016810,5161,8533.25290000,2018239.49109210,0
2018-09-22 10:00:00,237.76000000,241.08000000,237.40000000,238.21000000,14779.67032000,1537613999999,3533030.93719620,4930,7898.02441000,1888812.97850410,0
2018-09-22 11:00:00,238.25000000,239.49000000,235.77000000,236.29000000,9521.56649000,1537617599999,2263969.26121110,3306,4893.50644000,1163804.68469120,0
2018-09-22 12:00:00,236.22000000,241.36000000,235.71000000,238.95000000,11982.01959000,1537621199999,2868508.30007740,4441,6031.98377000,1443303.25130200,0
2018-09-22 13:00:00,238.95000000,242.87000000,237.19000000,241.23000000,12929.49625000,1537624799999,3104668.68869800,4080,6685.77887000,1606031.39559550,0
2018-09-22 14:00:00,241.59000000,241.61000000,237.00000000,238.07000000,12077.46664000,1537628399999,2882147.79222340,3524,4821.14779000,1149948.09297510,0
2018-09-22 15:00:00,238.08000000,240.67000000,236.00000000,239.50000000,13192.70104000,1537631999999,3140358.83229300,3660,6514.33238000,1551438.03248270,0
2018-09-22 16:00:00,239.50000000,241.60000000,238.02000000,238.77000000,8051.49340000,1537635599999,1929670.80973190,2924,4512.30454000,1081842.10975510,0
2018-09-22 17:00:00,238.66000000,240.26000000,238.36000000,239.93000000,2655.03469000,1537639199999,635627.88208850,1328,1411.20308000,337926.38763980,0
2018-09-22 18:00:00,239.71000000,245.87000000,238.03000000,243.82000000,31726.46707000,1537642799999,7691540.58731170,8989,15551.92901000,3770307.94147780,0
2018-09-22 19:00:00,243.99000000,244.07000000,241.10000000,242.21000000,10012.08746000,1537646399999,2428044.17841000,2588,4341.99040000,1053157.67083280,0
2018-09-22 20:00:00,242.33000000,244.00000000,241.66000000,242.14000000,5899.26464000,1537649999999,1431864.78540650,2029,2995.37753000,727449.75121160,0
2018-09-22 21:00:00,242.14000000,242.39000000,238.15000000,239.11000000,6655.33495000,1537653599999,1598049.35735890,2719,2288.99065000,549523.69362090,0
2018-09-22 22:00:00,239.13000000,240.98000000,238.04000000,239.46000000,5298.59593000,1537657199999,1269312.54431750,1891,2010.73184000,481795.15955050,0
2018-09-22 23:00:00,239.46000000,241.67000000,238.55000000,241.01000000,5419.01568000,1537660799999,1301166.08296680,1833,2784.56639000,668245.37981640,0
2018-09-23 00:00:00,241.01000000,241.71000000,239.50000000,240.44000000,6162.17764000,1537664399999,1483025.15054850,2821,3046.52501000,733215.71039750,0
2018-09-23 01:00:00,240.33000000,240.50000000,237.20000000,238.13000000,23317.20052000,1537667999999,5558223.55016590,5658,13315.94904000,3174051.24331860,0
2018-09-23 02:00:00,238.13000000,239.74000000,237.00000000,238.32000000,7036.21371000,1537671599999,1676290.97987990,2299,3095.32692000,737749.53652860,0
2018-09-23 03:00:00,238.39000000,239.97000000,238.00000000,239.46000000,4806.58916000,1537675199999,1149425.80373480,2090,2340.00527000,559840.04415100,0
2018-09-23 04:00:00,239.37000000,240.41000000,238.98000000,239.96000000,5986.20950000,1537678799999,1434393.39738950,2131,3931.19085000,941909.58759490,0
2018-09-23 05:00:00,239.94000000,242.75000000,238.91000000,241.03000000,10358.47368000,1537682399999,2498622.78835620,3719,4489.97265000,1081944.78284170,0
2018-09-23 06:00:00,241.00000000,241.24000000,238.63000000,239.17000000,9807.43252000,1537685999999,2355168.68121510,3361,3211.13328000,771505.60629780,0
2018-09-23 07:00:00,239.28000000,240.98000000,238.85000000,240.21000000,3859.55660000,1537689599999,926554.47437740,1900,2002.39701000,480747.60244380,0
2018-09-23 08:00:00,240.33000000,245.50000000,240.21000000,243.89000000,13236.57009000,1537693199999,3214875.50966300,4941,7300.65753000,1772242.24177900,0
2018-09-23 09:00:00,243.89000000,248.80000000,243.49000000,247.05000000,22176.24050000,1537696799999,5464404.74196900,8554,10283.86114000,2534480.32426690,0
2018-09-23 10:00:00,247.08000000,247.51000000,245.22000000,246.34000000,10768.28275000,1537700399999,2653461.93021280,4698,5344.03520000,1317018.64202030,0
2018-09-23 11:00:00,246.31000000,249.73000000,245.94000000,246.17000000,14010.66889000,1537703999999,3470088.94546200,4970,6604.54914000,1637355.98190170,0
2018-09-23 12:00:00,246.11000000,247.40000000,243.58000000,245.58000000,12217.03141000,1537707599999,2995818.93543120,4927,5763.44684000,1413638.29244220,0
2018-09-23 13:00:00,245.58000000,245.59000000,244.24000000,245.00000000,5460.72636000,1537711199999,1337259.53133320,1973,2239.40930000,548508.88788390,0
2018-09-23 14:00:00,244.99000000,246.83000000,240.00000000,241.77000000,24894.06939000,1537714799999,6043897.40576710,7085,7370.23253000,1791772.39401850,0
2018-09-23 15:00:00,241.81000000,243.28000000,239.63000000,241.68000000,14422.85797000,1537718399999,3481135.41899420,4936,6634.61050000,1601621.09432800,0
2018-09-23 16:00:00,241.68000000,244.26000000,240.50000000,243.71000000,8001.59797000,1537721999999,1938931.87133190,3455,3605.48815000,873749.93181040,0
2018-09-23 17:00:00,243.72000000,244.18000000,241.96000000,242.10000000,4766.53744000,1537725599999,1157485.17274350,2442,2020.22217000,490534.45602210,0
2018-09-23 18:00:00,242.10000000,245.11000000,240.86000000,244.14000000,8750.53914000,1537729199999,2132598.07631040,3518,4435.98228000,1081807.20080740,0
2018-09-23 19:00:00,244.14000000,244.38000000,242.65000000,243.09000000,2322.42916000,1537732799999,565087.97899470,1717,1207.81952000,293936.10773340,0
2018-09-23 20:00:00,243.20000000,243.61000000,241.52000000,241.91000000,3854.10910000,1537736399999,935199.16744520,1817,1210.57894000,293946.63355080,0
2018-09-23 21:00:00,241.91000000,242.75000000,240.00000000,241.68000000,6496.19581000,1537739999999,1565937.80431330,2643,1804.94594000,435412.19392680,0
2018-09-23 22:00:00,241.53000000,244.99000000,240.50000000,244.60000000,7722.33194000,1537743599999,1877136.33287060,2817,4716.03422000,1146986.68657330,0
2018-09-23 23:00:00,244.74000000,245.60000000,243.70000000,244.50000000,4780.10792000,1537747199999,1169591.27949270,2405,2813.37079000,688523.21256030,0
2018-09-24 00:00:00,244.54000000,245.32000000,242.77000000,243.11000000,19136.00470000,1537750799999,4663553.57296620,5528,9504.52817000,2316449.78697370,0
2018-09-24 01:00:00,243.16000000,246.11000000,243.04000000,244.96000000,16207.65210000,1537754399999,3966384.60112490,5746,8022.05401000,1962983.41758960,0
2018-09-24 02:00:00,244.96000000,246.20000000,244.25000000,244.63000000,12527.68346000,1537757999999,3072211.14426090,5033,8230.38404000,2018863.33235310,0
2018-09-24 03:00:00,244.67000000,246.00000000,244.33000000,244.86000000,9008.28279000,1537761599999,2207916.38016750,3070,5720.59500000,1402014.47633610,0
2018-09-24 04:00:00,244.88000000,245.23000000,242.42000000,243.44000000,7001.79412000,1537765199999,1706722.42540220,2300,2008.91861000,490086.34399380,0
2018-09-24 05:00:00,243.32000000,243.41000000,239.00000000,240.12000000,16487.54719000,1537768799999,3965757.18851690,6687,6331.38846000,1521865.20413990,0
2018-09-24 06:00:00,240.13000000,240.60000000,231.00000000,234.37000000,30750.07439000,1537772399999,7247355.23847470,11087,12773.72336000,3009458.88503150,0
2018-09-24 07:00:00,234.27000000,237.60000000,233.45000000,236.05000000,22555.40203000,1537775999999,5314214.52268920,8415,12165.66143000,2866851.73057200,0
2018-09-24 08:00:00,236.06000000,236.28000000,230.10000000,233.68000000,20192.32829000,1537779599999,4708019.56828210,6840,10079.99438000,2352551.59882970,0
2018-09-24 09:00:00,233.68000000,233.77000000,229.09000000,231.35000000,28776.57296000,1537783199999,6670606.25876870,10249,13773.79560000,3193889.92730800,0
2018-09-24 10:00:00,231.56000000,235.13000000,231.36000000,234.04000000,15567.77099000,1537786799999,3634085.26501590,5339,8019.13015000,1872057.94671290,0
2018-09-24 11:00:00,234.04000000,234.38000000,231.50000000,232.94000000,13137.48925000,1537790399999,3060893.12094170,5273,6867.59326000,1600096.35863390,0
2018-09-24 12:00:00,233.13000000,236.40000000,232.32000000,235.31000000,13933.74767000,1537793999999,3268285.43216790,5046,6153.85136000,1443172.08776410,0
2018-09-24 13:00:00,235.27000000,235.31000000,233.38000000,234.95000000,9337.32323000,1537797599999,2186661.22369800,3036,3681.06143000,862022.35599710,0
2018-09-24 14:00:00,234.82000000,235.62000000,233.04000000,233.97000000,8316.12791000,1537801199999,1948817.32172060,3446,3838.08981000,899728.62750950,0
2018-09-24 15:00:00,233.97000000,234.28000000,231.10000000,233.15000000,12919.29617000,1537804799999,3003488.89375370,4639,6350.34800000,1474852.62620510,0
2018-09-24 16:00:00,233.03000000,235.00000000,232.91000000,234.16000000,10306.46578000,1537808399999,2412838.74738860,2997,5172.19010000,1210545.57348750,0
2018-09-24 17:00:00,234.18000000,237.23000000,234.00000000,236.41000000,14430.00616000,1537811999999,3405666.83263590,4301,7206.18154000,1700417.07779650,0
2018-09-24 18:00:00,236.40000000,237.29000000,234.83000000,235.37000000,7071.72850000,1537815599999,1668039.36506390,3130,2688.20376000,634362.37629420,0
2018-09-24 19:00:00,235.37000000,235.54000000,233.43000000,233.70000000,8412.94205000,1537819199999,1972650.21023470,2401,3482.49804000,816524.03854450,0
2018-09-24 20:00:00,233.77000000,235.47000000,233.63000000,234.54000000,6294.26680000,1537822799999,1476830.81076100,1864,2852.32641000,669633.28579120,0
2018-09-24 21:00:00,234.42000000,234.81000000,232.43000000,233.41000000,6674.35668000,1537826399999,1558419.86848810,2583,3143.86884000,734221.88251690,0
2018-09-24 22:00:00,233.28000000,233.47000000,226.10000000,228.61000000,22056.19022000,1537829999999,5065111.04946680,7417,8348.26541000,1916668.06867750,0
2018-09-24 23:00:00,228.45000000,228.69000000,225.30000000,228.06000000,19038.09706000,1537833599999,4320101.47565770,5787,8465.18480000,1921669.38748670,0
2018-09-25 00:00:00,228.06000000,228.10000000,223.17000000,225.16000000,27649.76861000,1537837199999,6226746.11997060,7097,13946.35333000,3142376.24756350,0
2018-09-25 01:00:00,225.13000000,225.35000000,221.11000000,221.81000000,29512.32898000,1537840799999,6572515.93039430,7872,12256.02055000,2729329.65907060,0
2018-09-25 02:00:00,221.92000000,222.02000000,218.51000000,221.08000000,30206.82465000,1537844399999,6650564.67196910,9475,14998.10725000,3302649.48686000,0
2018-09-25 03:00:00,220.93000000,223.95000000,220.70000000,221.67000000,28146.90936000,1537847999999,6249794.65242400,8260,16109.36685000,3576615.51367100,0
2018-09-25 04:00:00,221.74000000,222.89000000,220.10000000,220.35000000,18771.45639000,1537851599999,4159164.51118350,6127,11046.17277000,2448206.22457080,0
2018-09-25 05:00:00,220.35000000,221.94000000,219.70000000,221.25000000,19746.35083000,1537855199999,4362674.94460630,6457,10848.54511000,2396490.90174570,0
2018-09-25 06:00:00,221.26000000,221.30000000,210.80000000,211.90000000,43352.36429000,1537858799999,9343354.97689540,15984,20251.04769000,4361807.91128180,0
2018-09-25 07:00:00,211.84000000,213.80000000,207.40000000,208.97000000,44809.52938000,1537862399999,9437857.69254680,26640,24226.78610000,5103355.35992450,0
2018-09-25 08:00:00,208.95000000,213.00000000,208.62000000,211.95000000,44830.03261000,1537865999999,9482258.19210290,14413,29831.54665000,6307597.09606650,0
2018-09-25 09:00:00,212.04000000,213.69000000,210.54000000,211.80000000,31175.92085000,1537869599999,6612603.09835380,10194,16882.71260000,3579636.07619380,0
2018-09-25 10:00:00,211.79000000,212.55000000,209.51000000,210.72000000,25334.34980000,1537873199999,5337601.65470310,9940,15262.19180000,3215441.98674820,0
2018-09-25 11:00:00,210.70000000,211.11000000,203.61000000,207.02000000,47998.30900000,1537876799999,9960947.51848610,13355,23232.95475000,4832791.38780370,0
2018-09-25 12:00:00,207.05000000,212.52000000,206.84000000,211.30000000,34166.94912000,1537880399999,7159501.99232040,9677,19202.87897000,4022375.41058130,0
2018-09-25 13:00:00,211.17000000,211.84000000,209.21000000,210.08000000,19210.95881000,1537883999999,4048161.27521800,8087,10993.60245000,2317087.01702090,0
2018-09-25 14:00:00,209.94000000,211.30000000,208.46000000,210.33000000,20973.53755000,1537887599999,4399971.28172430,12774,11917.50513000,2500094.48212240,0
2018-09-25 15:00:00,210.33000000,210.75000000,207.15000000,210.18000000,27875.03243000,1537891199999,5838041.83852400,8302,16259.93908000,3407185.53308980,0
2018-09-25 16:00:00,210.13000000,213.30000000,210.11000000,210.51000000,28466.16891000,1537894799999,6024179.03239180,8269,16793.80999000,3552456.33225220,0
2018-09-25 17:00:00,210.50000000,211.55000000,208.12000000,209.51000000,19197.68422000,1537898399999,4033690.54434520,6308,11102.09641000,2332938.94837480,0
2018-09-25 18:00:00,209.51000000,210.93000000,205.93000000,208.32000000,30747.79169000,1537901999999,6420964.25829140,9971,16486.54724000,3445385.03643140,0
2018-09-25 19:00:00,208.32000000,210.88000000,207.75000000,209.80000000,21693.29276000,1537905599999,4542611.93984550,6843,12285.90040000,2572610.76513130,0
2018-09-25 20:00:00,209.79000000,216.17000000,209.68000000,213.91000000,35964.09575000,1537909199999,7659730.53904020,9951,21343.86335000,4541625.57453360,0
2018-09-25 21:00:00,213.95000000,218.56000000,213.45000000,217.54000000,29292.72556000,1537912799999,6314466.46866160,8518,15489.86021000,3338959.01508190,0
2018-09-25 22:00:00,217.55000000,217.59000000,214.11000000,214.48000000,22382.03183000,1537916399999,4827152.01958210,7572,13611.86034000,2935542.05061620,0
2018-09-25 23:00:00,214.59000000,219.64000000,214.13000000,219.62000000,29146.29632000,1537919999999,6327045.72850360,9788,15888.42694000,3449521.79490530,0
2018-09-26 00:00:00,219.50000000,219.90000000,215.12000000,215.71000000,25802.45031000,1537923599999,5600190.32903420,7124,13873.28674000,3011272.19129280,0
2018-09-26 01:00:00,215.76000000,216.00000000,209.03000000,211.00000000,28514.98480000,1537927199999,6033425.13166910,10539,13000.07251000,2752297.00157220,0
2018-09-26 02:00:00,210.91000000,212.40000000,209.03000000,209.21000000,15796.69146000,1537930799999,3328682.61857690,7494,8919.64036000,1880573.56951550,0
2018-09-26 03:00:00,209.24000000,210.60000000,207.50000000,209.27000000,24154.06876000,1537934399999,5056446.93752450,7980,12786.63547000,2676796.27374570,0
2018-09-26 04:00:00,209.27000000,212.18000000,208.52000000,211.89000000,28036.58712000,1537937999999,5899023.25780110,8143,15577.86043000,3278181.60289150,0
2018-09-26 05:00:00,211.83000000,215.57000000,211.63000000,213.02000000,25091.37188000,1537941599999,5361481.05185660,8856,14034.90882000,2999080.43298900,0
2018-09-26 06:00:00,213.16000000,214.96000000,211.24000000,213.58000000,16325.45653000,1537945199999,3469703.30118120,7039,8967.95091000,1906052.66722980,0
2018-09-26 07:00:00,213.62000000,215.30000000,213.17000000,214.20000000,27135.32798000,1537948799999,5812277.24973940,6952,14580.11565000,3122424.16048990,0
2018-09-26 08:00:00,214.20000000,214.76000000,211.01000000,212.29000000,26967.14677000,1537952399999,5747453.17138520,6652,15430.20355000,3288612.34816750,0
2018-09-26 09:00:00,212.30000000,213.50000000,210.79000000,213.33000000,21242.59858000,1537955999999,4510374.87237490,6367,12131.76657000,2576203.88037550,0
2018-09-26 10:00:00,213.39000000,214.69000000,212.40000000,213.72000000,20044.81843000,1537959599999,4284172.91381500,6847,11794.56244000,2521405.39661730,0
2018-09-26 11:00:00,213.70000000,217.43000000,213.61000000,217.05000000,27884.37156000,1537963199999,6017749.81337810,12772,14564.44068000,3143572.74214320,0
2018-09-26 12:00:00,217.02000000,217.88000000,214.53000000,214.69000000,27077.85374000,1537966799999,5856703.53540810,8676,15830.95357000,3424082.40418600,0
2018-09-26 13:00:00,214.68000000,215.19000000,211.65000000,213.08000000,32707.24861000,1537970399999,6986924.69694480,10122,17561.19257000,3751402.14978950,0
2018-09-26 14:00:00,213.08000000,218.98000000,212.82000000,217.91000000,32346.81790000,1537973999999,6979976.17562430,10207,19953.76079000,4310787.71939230,0
2018-09-26 15:00:00,218.00000000,223.60000000,217.21000000,220.08000000,46532.31459000,1537977599999,10236038.07289550,15699,27201.41396000,5983800.84748030,0
2018-09-26 16:00:00,220.18000000,221.32000000,218.45000000,220.34000000,26964.58634000,1537981199999,5927528.57036010,9356,15895.52389000,3494280.90094810,0
2018-09-26 17:00:00,220.35000000,221.99000000,218.53000000,221.11000000,27604.04721000,1537984799999,6081234.13973930,7278,14896.58232000,3282383.19627950,0
2018-09-26 18:00:00,221.25000000,221.35000000,219.00000000,219.24000000,22966.57222000,1537988399999,5053655.87588470,7118,11132.53740000,2450477.61695520,0
2018-09-26 19:00:00,219.20000000,219.25000000,216.36000000,217.10000000,27351.10138000,1537991999999,5947643.55886220,7977,16766.54365000,3645617.71661780,0
2018-09-26 20:00:00,217.03000000,219.96000000,216.40000000,219.74000000,15736.79053000,1537995599999,3434698.37318110,5658,10628.56827000,2319365.70617410,0
2018-09-26 21:00:00,219.73000000,220.05000000,214.00000000,215.58000000,25998.52921000,1537999199999,5645247.92601490,7965,13963.69573000,3036477.85009620,0
2018-09-26 22:00:00,215.62000000,216.73000000,213.00000000,215.65000000,22541.36575000,1538002799999,4840169.45079130,7732,12373.58426000,2657182.75221040,0
2018-09-26 23:00:00,215.69000000,216.79000000,213.90000000,214.42000000,18931.17577000,1538006399999,4077017.87701110,5835,8045.30429000,1733928.41237900,0
2018-09-27 00:00:00,214.38000000,218.70000000,213.88000000,218.32000000,23404.71457000,1538009999999,5079853.71571250,6705,15043.76026000,3264325.97181360,0
2018-09-27 01:00:00,218.30000000,219.88000000,217.02000000,217.19000000,26614.16010000,1538013599999,5810879.20113060,6523,14937.75726000,3260719.31962980,0
2018-09-27 02:00:00,217.23000000,218.55000000,216.95000000,218.24000000,17026.49037000,1538017199999,3709512.05330690,5263,10908.95583000,2376278.67200370,0
2018-09-27 03:00:00,218.23000000,218.52000000,217.08000000,217.88000000,13284.31358000,1538020799999,2894099.93498300,5151,7759.56919000,1690951.04154240,0
2018-09-27 04:00:00,217.85000000,218.50000000,215.69000000,216.29000000,15292.40461000,1538024399999,3316942.07790420,5593,8330.10154000,1807223.04957530,0
2018-09-27 05:00:00,216.24000000,217.60000000,215.21000000,215.85000000,13907.98852000,1538027999999,3012729.37233130,5218,7058.18974000,1529133.69137240,0
2018-09-27 06:00:00,215.91000000,216.10000000,214.30000000,215.97000000,14501.61527000,1538031599999,3123356.06903940,5960,8101.10696000,1744884.00397950,0
2018-09-27 07:00:00,215.95000000,216.26000000,213.00000000,213.49000000,17808.02428000,1538035199999,3820816.32193630,6261,6868.62860000,1475035.54796000,0
2018-09-27 08:00:00,213.47000000,213.55000000,205.01000000,212.90000000,30496.41664000,1538038799999,6434828.51106760,10099,13261.80663000,2805036.13515320,0
2018-09-27 09:00:00,212.94000000,213.88000000,211.66000000,212.45000000,25006.10873000,1538042399999,5320963.28426580,6293,12345.12564000,2628887.38386520,0
2018-09-27 10:00:00,212.49000000,215.44000000,211.72000000,214.15000000,18374.40181000,1538045999999,3934733.49366150,6457,10565.74848000,2262664.63938440,0
2018-09-27 11:00:00,214.15000000,217.00000000,213.30000000,215.92000000,20181.57145000,1538049599999,4350998.39288630,6741,11553.23964000,2492204.61570000,0
2018-09-27 12:00:00,215.89000000,221.16000000,215.68000000,219.44000000,34981.81050000,1538053199999,7649235.64657550,10691,19957.54595000,4364048.63667080,0
2018-09-27 13:00:00,219.35000000,220.73000000,217.72000000,218.40000000,31021.57314000,1538056799999,6802276.86122210,9016,16454.74232000,3608063.25496050,0
2018-09-27 14:00:00,218.40000000,219.75000000,216.90000000,218.66000000,26238.47217000,1538060399999,5729528.81464580,8044,14737.32511000,3218563.68741740,0
2018-09-27 15:00:00,218.67000000,220.00000000,216.25000000,217.00000000,26778.41221000,1538063999999,5845474.83107830,7467,16822.18126000,3674356.26094970,0
2018-09-27 16:00:00,216.99000000,218.93000000,216.99000000,217.86000000,12224.18505000,1538067599999,2662060.31808500,6335,6300.39254000,1372480.07870520,0
2018-09-27 17:00:00,217.86000000,219.50000000,217.15000000,218.89000000,21719.34442000,1538071199999,4740863.29607930,5790,12043.41052000,2629589.39680160,0
2018-09-27 18:00:00,218.88000000,220.49000000,218.00000000,218.53000000,20243.54641000,1538074799999,4438510.28438880,7205,10999.10547000,2412804.73638250,0
2018-09-27 19:00:00,218.53000000,229.00000000,217.37000000,228.60000000,47548.81360000,1538078399999,10594716.68880430,14167,28130.91180000,6269592.07484690,0
2018-09-27 20:00:00,228.62000000,234.00000000,227.00000000,228.15000000,50567.25314000,1538081999999,11623971.15775320,16607,26775.96842000,6155425.01707000,0
2018-09-27 21:00:00,228.20000000,232.30000000,228.20000000,231.51000000,22811.33001000,1538085599999,5252446.71889590,8432,11698.77822000,2694212.58028440,0
2018-09-27 22:00:00,231.52000000,231.85000000,226.75000000,227.81000000,30353.37171000,1538089199999,6949586.62512320,8733,16953.43999000,3881927.64455820,0
2018-09-27 23:00:00,227.81000000,229.99000000,227.66000000,229.13000000,21888.11858000,1538092799999,5006549.72235710,7159,10000.28690000,2287081.61359290,0
2018-09-28 00:00:00,229.10000000,232.00000000,229.10000000,229.94000000,24528.67541000,1538096399999,5655076.56120190,8241,14060.36509000,3242494.28113700,0
2018-09-28 01:00:00,229.95000000,231.00000000,229.11000000,230.68000000,22752.48350000,1538099999999,5229482.47732150,6187,11589.65107000,2663479.36087920,0
2018-09-28 02:00:00,230.65000000,231.84000000,229.16000000,229.27000000,16242.54419000,1538103599999,3739972.96171940,7480,8063.97478000,1856394.04979720,0
2018-09-28 03:00:00,229.23000000,229.99000000,228.19000000,229.20000000,19166.87353000,1538107199999,4386933.23298070,6912,10844.27849000,2482343.31479780,0
2018-09-28 04:00:00,229.22000000,230.00000000,228.00000000,229.59000000,22572.83398000,1538110799999,5170000.97401360,6577,12545.81525000,2873364.34829730,0
2018-09-28 05:00:00,229.52000000,229.89000000,228.27000000,229.82000000,14508.63527000,1538114399999,3325420.91148580,5789,7967.68101000,1826316.05271940,0
2018-09-28 06:00:00,229.81000000,234.42000000,228.44000000,229.66000000,47285.13235000,1538117999999,10943681.28922540,12130,23397.26099000,5412982.46590120,0
2018-09-28 07:00:00,229.65000000,232.89000000,229.60000000,230.60000000,40814.56863000,1538121599999,9433472.19946330,10905,22669.29575000,5238213.64243440,0
2018-09-28 08:00:00,230.53000000,230.60000000,225.56000000,227.54000000,30343.74313000,1538125199999,6911299.70775070,10707,14516.33156000,3305864.29189900,0
2018-09-28 09:00:00,227.54000000,227.80000000,220.12000000,224.11000000,51184.64226000,1538128799999,11454961.23596720,15234,26370.99044000,5903171.59778660,0
2018-09-28 10:00:00,224.04000000,225.98000000,222.70000000,224.32000000,21589.33256000,1538132399999,4839771.60421040,7318,13004.76560000,2915599.70360320,0
2018-09-28 11:00:00,224.30000000,226.53000000,222.50000000,223.93000000,27311.94963000,1538135999999,6140535.17072870,7448,16588.35016000,3730651.47534820,0
2018-09-28 12:00:00,223.96000000,224.87000000,221.81000000,222.95000000,30110.22788000,1538139599999,6721396.10337940,8097,17692.99024000,3950643.04366920,0
2018-09-28 13:00:00,222.95000000,226.76000000,221.25000000,225.58000000,24981.73055000,1538143199999,5607461.69092850,8593,13935.40461000,3128874.18224310,0
2018-09-28 14:00:00,225.60000000,227.51000000,224.50000000,226.07000000,21252.70656000,1538146799999,4803491.01038140,7499,11755.58874000,2657248.96773400,0
2018-09-28 15:00:00,226.12000000,226.91000000,224.50000000,226.18000000,16355.85568000,1538150399999,3693560.94157280,6419,6827.56079000,1541815.35261720,0
2018-09-28 16:00:00,226.19000000,226.37000000,224.60000000,225.15000000,22737.31695000,1538153999999,5120554.81699110,5456,14524.51124000,3271070.98398070,0
2018-09-28 17:00:00,225.15000000,226.90000000,224.96000000,225.24000000,10555.35671000,1538157599999,2383267.54989480,5593,5601.14550000,1264762.13090950,0
2018-09-28 18:00:00,225.23000000,226.09000000,224.75000000,225.23000000,12359.80121000,1538161199999,2784255.79978970,4912,7435.43354000,1674980.30954750,0
2018-09-28 19:00:00,225.24000000,225.25000000,215.53000000,222.51000000,66151.26246000,1538164799999,14584882.21073580,20053,30800.42512000,6803557.17431950,0
2018-09-28 20:00:00,222.51000000,222.66000000,219.48000000,220.58000000,20875.33199000,1538168399999,4611358.10387960,8395,9974.88438000,2203276.78782250,0
2018-09-28 21:00:00,220.55000000,221.78000000,218.46000000,220.80000000,15788.38363000,1538171999999,3471676.78451430,6436,10093.20419000,2219509.97493170,0
2018-09-28 22:00:00,220.84000000,221.96000000,219.61000000,221.11000000,20446.93487000,1538175599999,4518521.28977920,5043,11427.16485000,2525363.31924070,0
2018-09-28 23:00:00,220.95000000,222.84000000,220.48000000,221.84000000,18518.30195000,1538179199999,4106567.47020680,5132,9160.07947000,2032037.12522950,0
2018-09-29 00:00:00,221.89000000,221.98000000,218.34000000,220.74000000,13233.14393000,1538182799999,2908454.80106670,7001,7467.09004000,1641383.20900710,0
2018-09-29 01:00:00,220.69000000,220.82000000,215.55000000,216.54000000,25084.32326000,1538186399999,5451257.32284200,8713,12706.54318000,2763139.22006530,0
2018-09-29 02:00:00,216.54000000,218.11000000,216.11000000,217.07000000,13138.93430000,1538189999999,2855377.42252280,6690,6386.33505000,1388208.27882000,0
2018-09-29 03:00:00,217.08000000,217.41000000,215.80000000,217.16000000,18226.58923000,1538193599999,3948076.11954130,6184,10538.92636000,2283513.18704220,0
2018-09-29 04:00:00,217.16000000,217.77000000,215.40000000,217.27000000,21227.17504000,1538197199999,4606161.51165310,5467,12736.03124000,2764168.03510250,0
2018-09-29 05:00:00,217.27000000,217.71000000,216.32000000,216.94000000,18981.22034000,1538200799999,4119429.73785230,5364,10404.55758000,2258141.23342000,0
2018-09-29 06:00:00,216.91000000,217.63000000,214.18000000,216.51000000,28143.72043000,1538204399999,6077335.33284630,11774,12100.65456000,2613306.00589120,0
2018-09-29 07:00:00,216.43000000,221.18000000,215.34000000,220.89000000,30335.04031000,1538207999999,6603456.03706130,7268,17946.36043000,3906207.01288250,0
2018-09-29 08:00:00,221.09000000,227.77000000,220.78000000,227.39000000,56524.70938000,1538211599999,12747482.85036290,16286,33880.25918000,7642180.91408370,0
2018-09-29 09:00:00,227.40000000,237.77000000,227.34000000,231.53000000,79918.22951000,1538215199999,18562112.78170120,22202,40658.69662000,9442136.91575410,0
2018-09-29 10:00:00,231.51000000,233.12000000,229.00000000,230.76000000,31144.45914000,1538218799999,7198046.11746790,11742,16901.62280000,3905826.50126090,0
2018-09-29 11:00:00,230.66000000,235.88000000,230.45000000,232.39000000,40639.92909000,1538222399999,9494074.77366190,10701,21690.56314000,5066436.46133780,0
2018-09-29 12:00:00,232.40000000,234.23000000,230.94000000,231.72000000,20065.06489000,1538225999999,4659836.33609490,6955,12913.05836000,2998086.47867620,0
2018-09-29 13:00:00,231.72000000,233.50000000,230.23000000,230.80000000,20214.45168000,1538229599999,4679992.88994720,6772,12123.68252000,2807114.77316480,0
2018-09-29 14:00:00,230.89000000,232.20000000,227.31000000,229.19000000,24564.56295000,1538233199999,5643386.71154700,7291,13365.34330000,3072618.08026890,0
2018-09-29 15:00:00,229.24000000,233.54000000,229.06000000,232.24000000,20793.65151000,1538236799999,4817213.58509680,7441,11258.12658000,2608944.81281090,0
2018-09-29 16:00:00,232.10000000,232.54000000,228.40000000,229.92000000,25256.21917000,1538240399999,5835536.72245670,6057,15313.88519000,3543138.66427580,0
2018-09-29 17:00:00,229.93000000,231.78000000,229.63000000,231.42000000,17103.45642000,1538243999999,3948920.92148990,5313,12175.02729000,2811402.00075290,0
2018-09-29 18:00:00,231.46000000,233.61000000,230.65000000,231.52000000,15190.64460000,1538247599999,3521672.91078320,6099,9456.37108000,2192466.03437340,0
